Date;X
01.10.1992;6.59
01.11.1992;6.87
01.12.1992;6.77
01.01.1993;6.6
01.02.1993;6.26
01.03.1993;5.98
01.04.1993;5.97
01.05.1993;6.04
01.06.1993;5.96
01.07.1993;5.81
01.08.1993;5.68
01.09.1993;5.36
01.10.1993;5.33
01.11.1993;5.72
01.12.1993;5.77
01.01.1994;5.75
01.02.1994;5.97
01.03.1994;6.48
01.04.1994;6.97
01.05.1994;7.18
01.06.1994;7.1
01.07.1994;7.3
01.08.1994;7.24
01.09.1994;7.46
01.10.1994;7.74
01.11.1994;7.96
01.12.1994;7.81
01.01.1995;7.78
01.02.1995;7.47
01.03.1995;7.2
01.04.1995;7.06
01.05.1995;6.63
01.06.1995;6.17
01.07.1995;6.28
01.08.1995;6.49
01.09.1995;6.2
01.10.1995;6.04
01.11.1995;5.93
01.12.1995;5.71
01.01.1996;5.65
01.02.1996;5.81
01.03.1996;6.27
01.04.1996;6.51
01.05.1996;6.74
01.06.1996;6.91
01.07.1996;6.87
01.08.1996;6.64
01.09.1996;6.83
01.10.1996;6.53
01.11.1996;6.2
01.12.1996;6.3
01.01.1997;6.58
01.02.1997;6.42
01.03.1997;6.69
01.04.1997;6.89
01.05.1997;6.71
01.06.1997;6.49
01.07.1997;6.22
01.08.1997;6.3
01.09.1997;6.21
01.10.1997;6.03
01.11.1997;5.88
01.12.1997;5.81
01.01.1998;5.54
01.02.1998;5.57
01.03.1998;5.65
01.04.1998;5.64
01.05.1998;5.65
01.06.1998;5.5
01.07.1998;5.46
01.08.1998;5.34
01.09.1998;4.81
01.10.1998;4.53
01.11.1998;4.83
01.12.1998;4.65
01.01.1999;4.72
01.02.1999;5
01.03.1999;5.23
01.04.1999;5.18
01.05.1999;5.54
01.06.1999;5.9
01.07.1999;5.79
01.08.1999;5.94
01.09.1999;5.92
01.10.1999;6.11
01.11.1999;6.03
01.12.1999;6.28
01.01.2000;6.66
01.02.2000;6.52
01.03.2000;6.26
01.04.2000;5.99
01.05.2000;6.44
01.06.2000;6.1
01.07.2000;6.05
01.08.2000;5.83
01.09.2000;5.8
01.10.2000;5.74
01.11.2000;5.72
01.12.2000;5.24
01.01.2001;5.16
01.02.2001;5.1
01.03.2001;4.89
01.04.2001;5.14
01.05.2001;5.39
01.06.2001;5.28
01.07.2001;5.24
01.08.2001;4.97
01.09.2001;4.73
01.10.2001;4.57
01.11.2001;4.65
01.12.2001;5.09
01.01.2002;5.04
01.02.2002;4.91
01.03.2002;5.28
01.04.2002;5.21
01.05.2002;5.16
01.06.2002;4.93
01.07.2002;4.65
01.08.2002;4.26
01.09.2002;3.87
01.10.2002;3.94
01.11.2002;4.05
01.12.2002;4.03
01.01.2003;4.05
01.02.2003;3.9
01.03.2003;3.81
01.04.2003;3.96
01.05.2003;3.57
01.06.2003;3.33
01.07.2003;3.98
01.08.2003;4.45
01.09.2003;4.27
01.10.2003;4.29
01.11.2003;4.3
01.12.2003;4.27
01.01.2004;4.15
01.02.2004;4.08
01.03.2004;3.83
01.04.2004;4.35
01.05.2004;4.72
01.06.2004;4.73
01.07.2004;4.5
01.08.2004;4.28
01.09.2004;4.13
01.10.2004;4.1
01.11.2004;4.19
01.12.2004;4.23
01.01.2005;4.22
01.02.2005;4.17
01.03.2005;4.5
01.04.2005;4.34
01.05.2005;4.14
01.06.2005;4
01.07.2005;4.18
01.08.2005;4.26
01.09.2005;4.2
01.10.2005;4.46
01.11.2005;4.54
01.12.2005;4.47
01.01.2006;4.42
01.02.2006;4.57
01.03.2006;4.72
01.04.2006;4.99
01.05.2006;5.11
01.06.2006;5.11
01.07.2006;5.09
01.08.2006;4.88
01.09.2006;4.72
01.10.2006;4.73
01.11.2006;4.6
01.12.2006;4.56
01.01.2007;4.76
01.02.2007;4.72
01.03.2007;4.56
01.04.2007;4.69
01.05.2007;4.75
01.06.2007;5.1
01.07.2007;5
01.08.2007;4.67
01.09.2007;4.52
01.10.2007;4.53
01.11.2007;4.15
01.12.2007;4.1
01.01.2008;3.74
01.02.2008;3.74
01.03.2008;3.51
01.04.2008;3.68
01.05.2008;3.88
01.06.2008;4.1
01.07.2008;4.01
01.08.2008;3.89
01.09.2008;3.69
01.10.2008;3.81
01.11.2008;3.53
01.12.2008;2.42
01.01.2009;2.52
01.02.2009;2.87
01.03.2009;2.82
01.04.2009;2.93
01.05.2009;3.29
01.06.2009;3.72
01.07.2009;3.56
01.08.2009;3.59
01.09.2009;3.4
01.10.2009;3.39
01.11.2009;3.4
01.12.2009;3.59
01.01.2010;3.73
01.02.2010;3.69
01.03.2010;3.73
01.04.2010;3.85
01.05.2010;3.42
01.06.2010;3.2
01.07.2010;3.01
01.08.2010;2.7
01.09.2010;2.65
01.10.2010;2.54
01.11.2010;2.76
01.12.2010;3.29
01.01.2011;3.39
01.02.2011;3.58
01.03.2011;3.41
