Date;X
01.03.2011;8906
01.04.2011;8956.1
01.05.2011;9014.9
01.06.2011;9098.1
01.07.2011;9288.5
01.08.2011;9492.6
01.09.2011;9520.9
01.10.2011;9552.3
01.11.2011;9595
01.12.2011;9634.6
01.01.2012;9713.5
01.02.2012;9756.9
01.03.2012;9800.2
01.04.2012;9847.8
01.05.2012;9881.9
01.06.2012;9949.8
01.07.2012;10028.8
01.08.2012;10097.2
01.09.2012;10179.4
01.10.2012;10238
01.11.2012;10298
01.12.2012;10422.5
01.01.2013;10451.6
01.02.2013;10448.3
01.03.2013;10518.7
01.04.2013;10552.4
01.05.2013;10586.2
01.06.2013;10639.1
01.07.2013;10704.1
01.08.2013;10763.5
01.09.2013;10815.9
01.10.2013;10919.4
01.11.2013;10928.8
01.12.2013;10984
01.01.2014;11039.6
01.02.2014;11120.7
01.03.2014;11163.4
01.04.2014;11219.3
01.05.2014;11285
01.06.2014;11333.2
01.07.2014;11408
01.08.2014;11445.6
01.09.2014;11483.6
01.10.2014;11524.9
01.11.2014;11567.8
01.12.2014;11632.8
01.01.2015;11708.3
01.02.2015;11827.7
01.03.2015;11849.3
01.04.2015;11900.3
01.05.2015;11931.3
01.06.2015;11972.4
01.07.2015;12045.5
01.08.2015;12120.2
01.09.2015;12187.3
01.10.2015;12201.3
01.11.2015;12288.4
