Date;X
01.05.1997;1063.8
01.06.1997;1066.1
01.07.1997;1065.5
01.08.1997;1075.3
01.09.1997;1066.9
01.10.1997;1065.6
01.11.1997;1070.9
01.12.1997;1072.3
01.01.1998;1074
01.02.1998;1077.8
01.03.1998;1076.9
01.04.1998;1076.5
01.05.1998;1079.1
01.06.1998;1076.3
01.07.1998;1075.1
01.08.1998;1075.9
01.09.1998;1079.9
01.10.1998;1086
01.11.1998;1094.9
01.12.1998;1095
01.01.1999;1098.1
01.02.1999;1096.7
01.03.1999;1096.6
01.04.1999;1101.6
01.05.1999;1103.8
01.06.1999;1099.8
01.07.1999;1099.1
01.08.1999;1099.2
01.09.1999;1096.5
01.10.1999;1103.3
01.11.1999;1110.7
01.12.1999;1122.2
01.01.2000;1122
01.02.2000;1107.9
01.03.2000;1107.3
01.04.2000;1114.6
01.05.2000;1106
01.06.2000;1103.7
01.07.2000;1104.7
01.08.2000;1100.5
01.09.2000;1099.4
01.10.2000;1098.5
01.11.2000;1092.3
01.12.2000;1087.8
01.01.2001;1096.3
01.02.2001;1100.5
01.03.2001;1108.5
01.04.2001;1115.2
01.05.2001;1120.1
01.06.2001;1128
01.07.2001;1140.5
01.08.2001;1150.7
01.09.2001;1205
01.10.2001;1165.3
01.11.2001;1170.6
01.12.2001;1182.3
01.01.2002;1189.9
01.02.2002;1189.7
01.03.2002;1192.5
01.04.2002;1184.8
01.05.2002;1191.4
01.06.2002;1195.6
01.07.2002;1200.9
01.08.2002;1187.6
01.09.2002;1195.5
01.10.2002;1203.4
01.11.2002;1209.3
01.12.2002;1219.2
01.01.2003;1226.3
01.02.2003;1237.1
01.03.2003;1238.4
01.04.2003;1247.6
01.05.2003;1270.8
01.06.2003;1283.5
01.07.2003;1288.9
01.08.2003;1296.6
01.09.2003;1296.1
01.10.2003;1296.9
01.11.2003;1298.6
01.12.2003;1305.2
01.01.2004;1305.1
01.02.2004;1320.6
01.03.2004;1327.8
01.04.2004;1330.3
01.05.2004;1335.1
01.06.2004;1344.5
01.07.2004;1341.4
01.08.2004;1354.1
01.09.2004;1361.4
01.10.2004;1361.2
01.11.2004;1374.2
01.12.2004;1375.5
01.01.2005;1366.7
01.02.2005;1371
01.03.2005;1370.5
01.04.2005;1356.5
01.05.2005;1366.7
01.06.2005;1380.8
01.07.2005;1368.3
01.08.2005;1376.9
01.09.2005;1377.1
01.10.2005;1375.5
01.11.2005;1376.7
01.12.2005;1374.8
01.01.2006;1380
01.02.2006;1379.2
01.03.2006;1383.8
01.04.2006;1379.8
01.05.2006;1387.2
01.06.2006;1374.1
01.07.2006;1370.6
01.08.2006;1370.4
01.09.2006;1362.7
01.10.2006;1369.1
01.11.2006;1372.4
01.12.2006;1368.3
01.01.2007;1373
01.02.2007;1364.6
01.03.2007;1367.8
01.04.2007;1376.7
01.05.2007;1379.9
01.06.2007;1365
01.07.2007;1368.7
01.08.2007;1373.4
