Date;X
01.02.1954;0.97
01.03.1954;1.03
01.04.1954;0.97
01.05.1954;0.76
01.06.1954;0.64
01.07.1954;0.72
01.08.1954;0.92
01.09.1954;1.01
01.10.1954;0.98
01.11.1954;0.93
01.12.1954;1.15
01.01.1955;1.22
01.02.1955;1.17
01.03.1955;1.28
01.04.1955;1.59
01.05.1955;1.45
01.06.1955;1.41
01.07.1955;1.6
01.08.1955;1.9
01.09.1955;2.07
01.10.1955;2.23
01.11.1955;2.24
01.12.1955;2.54
01.01.1956;2.41
01.02.1956;2.32
01.03.1956;2.25
01.04.1956;2.6
01.05.1956;2.61
01.06.1956;2.49
01.07.1956;2.31
01.08.1956;2.6
01.09.1956;2.84
01.10.1956;2.9
01.11.1956;2.99
01.12.1956;3.21
01.01.1957;3.11
01.02.1957;3.1
01.03.1957;3.08
01.04.1957;3.07
01.05.1957;3.06
01.06.1957;3.29
01.07.1957;3.16
01.08.1957;3.37
01.09.1957;3.53
01.10.1957;3.58
01.11.1957;3.31
01.12.1957;3.04
01.01.1958;2.44
01.02.1958;1.53
01.03.1958;1.3
01.04.1958;1.13
01.05.1958;0.91
01.06.1958;0.83
01.07.1958;0.91
01.08.1958;1.69
01.09.1958;2.44
01.10.1958;2.63
01.11.1958;2.67
01.12.1958;2.77
01.01.1959;2.82
01.02.1959;2.7
01.03.1959;2.8
01.04.1959;2.95
01.05.1959;2.84
01.06.1959;3.21
01.07.1959;3.2
01.08.1959;3.38
01.09.1959;4.04
01.10.1959;4.05
01.11.1959;4.15
01.12.1959;4.49
01.01.1960;4.35
01.02.1960;3.96
01.03.1960;3.31
01.04.1960;3.23
01.05.1960;3.29
01.06.1960;2.46
01.07.1960;2.3
01.08.1960;2.3
01.09.1960;2.48
01.10.1960;2.3
01.11.1960;2.37
01.12.1960;2.25
01.01.1961;2.24
01.02.1961;2.42
01.03.1961;2.39
01.04.1961;2.29
01.05.1961;2.29
01.06.1961;2.33
01.07.1961;2.24
01.08.1961;2.39
01.09.1961;2.28
01.10.1961;2.3
01.11.1961;2.48
01.12.1961;2.6
01.01.1962;2.72
01.02.1962;2.73
01.03.1962;2.72
01.04.1962;2.73
01.05.1962;2.69
01.06.1962;2.73
01.07.1962;2.92
01.08.1962;2.82
01.09.1962;2.78
01.10.1962;2.74
01.11.1962;2.83
01.12.1962;2.87
01.01.1963;2.91
01.02.1963;2.92
01.03.1963;2.89
01.04.1963;2.9
01.05.1963;2.93
01.06.1963;2.99
01.07.1963;3.18
01.08.1963;3.32
01.09.1963;3.38
01.10.1963;3.45
01.11.1963;3.52
01.12.1963;3.52
01.01.1964;3.52
01.02.1964;3.53
